"height","block_counts","coalesce"
"3401981","1","0"
"3401982","5","0"
"3401983","3","0"
"3401984","5","0"
"3401985","4","0"
"3401986","1","0"
"3401987","2","0"
"3401988","5","0"
"3401989","3","0"
"3401990","6","0"
"3401991","4","0"
"3401992","5","0"
"3401993","3","0"
"3401994","5","0"
"3401995","4","1"
"3401996","6","0"
"3401997","4","0"
"3401998","6","0"
"3401999","3","0"
"3402000","5","0"
"3402001","10","0"
"3402002","4","0"
"3402003","4","0"
"3402004","2","0"
"3402005","6","0"
"3402006","9","0"
"3402007","7","0"
"3402008","4","1"
"3402009","7","0"
"3402010","5","0"
"3402011","1","0"
"3402012","4","0"
"3402013","6","0"
"3402014","5","0"
"3402015","2","0"
"3402016","5","0"
"3402017","4","0"
"3402018","7","0"
"3402019","7","0"
"3402020","3","0"
"3402021","3","0"
"3402022","2","0"
"3402023","3","0"
"3402024","7","0"
"3402025","5","0"
"3402026","4","0"
"3402027","3","0"
"3402028","1","1"
"3402029","7","0"
"3402030","7","0"
"3402031","7","0"
"3402032","2","0"
"3402033","6","0"
"3402034","12","0"
"3402035","5","0"
"3402036","4","0"
"3402037","9","0"
"3402038","1","1"
"3402039","5","0"
"3402040","9","0"
"3402041","4","0"
"3402042","4","0"
"3402043","4","1"
"3402044","5","0"
"3402045","7","0"
"3402046","6","0"
"3402047","1","0"
"3402048","1","0"
"3402049","4","0"
"3402050","7","0"
"3402051","5","0"
"3402052","4","0"
"3402053","2","0"
"3402054","4","0"
"3402056","7","0"
"3402057","5","0"
"3402058","5","0"
"3402059","6","0"
"3402060","3","1"
"3402061","7","0"
"3402063","3","0"
"3402064","8","0"
"3402065","6","0"
"3402066","5","0"
"3402067","6","0"
"3402068","2","0"
"3402069","3","0"
"3402070","5","0"
"3402071","6","0"
"3402072","7","0"
"3402073","3","0"
"3402074","3","0"
"3402075","6","0"
"3402076","4","0"
"3402077","6","0"
"3402078","1","0"
"3402079","7","0"
"3402080","5","0"
"3402081","6","0"
"3402082","5","0"
"3402083","7","0"
"3402084","6","0"
"3402085","4","0"
"3402086","7","0"
"3402087","3","0"
"3402088","5","0"
"3402089","4","0"
"3402090","8","0"
"3402091","3","0"
"3402092","4","0"
"3402093","1","0"
"3402094","7","0"
"3402095","3","0"
"3402096","3","0"
"3402097","7","0"
"3402098","8","0"
"3402099","5","0"
"3402100","6","0"
"3402101","5","0"
"3402102","2","0"
"3402103","7","0"
"3402104","10","0"
"3402105","5","3"
"3402106","5","0"
"3402107","4","0"
"3402108","2","0"
"3402109","4","0"
"3402110","7","0"
"3402111","2","0"
"3402112","3","0"
"3402113","4","0"
"3402114","5","0"
"3402115","6","0"
"3402116","7","0"
"3402117","8","0"
"3402118","7","0"
"3402119","8","0"
"3402120","4","1"
"3402121","8","0"
"3402122","1","2"
"3402123","7","0"
"3402124","7","0"
"3402125","3","0"
"3402126","7","0"
"3402127","1","3"
"3402128","2","0"
"3402129","8","0"
"3402130","3","0"
"3402131","2","0"
"3402132","4","0"
"3402133","2","0"
"3402134","5","0"
"3402135","7","0"
"3402136","7","0"
"3402137","5","0"
"3402138","8","0"
"3402139","8","0"
"3402140","3","0"
"3402141","5","0"
"3402142","5","0"
"3402143","3","0"
"3402144","4","0"
"3402145","3","0"
"3402146","3","1"
"3402147","6","0"
"3402148","4","0"
"3402149","3","0"
"3402150","2","0"
"3402151","3","0"
"3402152","7","0"
"3402153","4","0"
"3402154","6","0"
"3402155","5","0"
"3402156","10","0"
"3402157","4","0"
"3402158","8","0"
"3402159","6","0"
"3402160","7","0"
"3402161","4","0"
"3402162","1","0"
"3402163","5","0"
"3402164","1","0"
"3402165","3","0"
"3402166","3","0"
"3402167","13","0"
"3402168","7","0"
"3402169","5","0"
"3402170","3","0"
"3402171","6","0"
"3402172","2","0"
"3402173","3","0"
"3402174","4","0"
"3402175","11","0"
"3402176","4","0"
"3402177","11","0"
"3402178","3","0"
"3402179","6","0"
"3402180","5","0"
"3402181","4","0"
"3402182","4","0"
"3402183","5","0"
"3402184","1","0"
"3402185","3","0"
"3402186","4","0"
"3402187","5","0"
"3402188","5","0"
"3402189","5","1"
"3402190","6","0"
"3402191","2","0"
"3402192","7","0"
"3402193","4","1"
"3402194","8","1"
"3402195","5","0"
"3402196","6","0"
"3402197","5","0"
"3402198","2","0"
"3402199","8","0"
"3402200","1","0"
"3402201","5","0"
"3402202","6","0"
"3402203","7","0"
"3402204","4","0"
"3402205","7","0"
"3402206","2","0"
"3402207","3","0"
"3402208","3","0"
"3402209","2","0"
"3402210","2","0"
"3402211","4","4"
"3402212","3","0"
"3402213","5","0"
"3402214","5","0"
"3402215","5","0"
"3402216","4","0"
"3402217","4","0"
"3402218","2","0"
"3402219","5","0"
"3402220","5","0"
"3402221","2","0"
"3402222","3","0"
"3402223","9","0"
"3402224","6","0"
"3402225","4","0"
"3402226","2","0"
"3402227","5","0"
"3402228","6","0"
"3402229","4","0"
"3402230","8","0"
"3402231","7","0"
"3402232","5","0"
"3402233","3","0"
"3402234","4","0"
"3402235","5","0"
"3402236","6","3"
"3402237","9","0"
"3402238","4","0"
"3402239","5","0"
"3402240","1","0"
"3402241","4","0"
"3402242","7","0"
"3402243","3","0"
"3402244","6","0"
"3402245","3","1"
"3402246","7","0"
"3402247","10","0"
"3402248","8","0"
"3402249","3","0"
"3402250","3","0"
"3402251","3","0"
"3402252","4","0"
"3402253","5","0"
"3402254","4","1"
"3402255","6","0"
"3402256","5","0"
"3402257","3","0"
"3402258","3","0"
"3402259","1","0"
"3402260","4","0"
"3402261","5","0"
"3402262","5","0"
"3402263","3","0"
"3402264","5","0"
"3402265","3","0"
"3402266","7","0"
"3402267","5","0"
"3402268","6","0"
"3402269","6","0"
"3402270","8","0"
"3402271","2","0"
"3402272","4","0"
"3402273","1","0"
"3402274","3","0"
"3402275","5","0"
"3402276","7","0"
"3402277","5","0"
"3402278","7","0"
"3402279","4","0"
"3402280","7","0"
"3402281","7","0"
"3402282","9","0"
"3402283","2","0"
"3402284","5","0"
"3402285","6","0"
"3402286","6","0"
"3402287","4","0"
"3402288","6","0"
"3402289","3","0"
"3402290","7","0"
"3402291","8","0"
"3402292","7","0"
"3402293","7","0"
"3402294","7","0"
"3402295","1","0"
"3402296","4","0"
"3402297","7","0"
"3402298","10","0"
"3402299","4","0"
"3402300","9","0"
"3402301","1","0"
"3402302","6","0"
"3402303","4","0"
"3402304","4","0"
"3402305","5","0"
"3402306","3","1"
"3402307","6","0"
"3402308","5","0"
"3402309","6","3"
"3402310","6","0"
"3402311","5","0"
"3402312","2","0"
"3402313","6","0"
"3402314","4","0"
"3402315","3","0"
"3402316","7","1"
"3402317","2","0"
"3402318","4","0"
"3402319","8","0"
"3402320","3","0"
"3402321","7","0"
"3402322","5","0"
"3402323","9","0"
"3402324","3","0"
"3402325","8","0"
"3402326","8","0"
"3402327","6","1"
"3402328","4","0"
"3402329","4","0"
"3402330","6","0"
"3402331","3","0"
"3402332","6","0"
"3402333","3","0"
"3402334","7","0"
"3402335","5","0"
"3402336","5","0"
"3402337","4","0"
"3402338","3","0"
"3402339","8","1"
"3402340","3","0"
"3402341","7","0"
"3402342","4","0"
"3402343","3","0"
"3402344","6","0"
"3402345","6","0"
"3402346","4","0"
"3402347","4","0"
"3402348","3","0"
"3402349","3","0"
"3402350","5","0"
"3402351","5","0"
"3402352","4","0"
"3402353","2","0"
"3402354","3","0"
"3402355","4","0"
"3402356","8","0"
"3402357","4","0"
"3402358","5","0"
"3402359","7","0"
"3402360","3","0"
"3402361","5","0"
"3402362","3","0"
"3402363","3","0"
"3402364","7","0"
"3402365","3","0"
"3402366","5","0"
"3402367","2","0"
"3402368","7","0"
"3402369","3","0"
"3402370","3","0"
"3402371","3","0"
"3402372","2","0"
"3402373","9","0"
"3402374","3","0"
"3402375","6","0"
"3402376","3","1"
"3402377","4","0"
"3402378","4","0"
"3402379","4","0"
"3402381","3","0"
"3402382","2","0"
"3402383","3","0"
"3402384","4","0"
"3402385","6","0"
"3402386","3","0"
"3402387","8","0"
"3402388","4","0"
"3402389","3","0"
"3402390","4","0"
"3402391","6","0"
"3402392","4","0"
"3402393","4","0"
"3402394","3","0"
"3402395","3","0"
"3402396","4","0"
"3402397","9","1"
"3402398","1","0"
"3402399","3","0"
"3402400","1","0"
"3402401","4","0"
"3402402","4","0"
"3402403","4","0"
"3402404","7","0"
"3402405","1","0"
"3402406","7","0"
"3402407","5","0"
"3402408","4","0"
"3402409","4","0"
"3402410","4","0"
"3402411","4","0"
"3402412","1","1"
"3402413","3","0"
"3402414","4","0"
"3402415","5","0"
"3402416","8","0"
"3402417","2","0"
"3402418","3","0"
"3402419","5","0"
"3402420","5","0"
"3402421","3","0"
"3402422","6","0"
"3402423","5","0"
"3402424","9","0"
"3402425","3","0"
"3402426","3","0"
"3402427","5","0"
"3402428","2","0"
"3402429","6","0"
"3402430","3","0"
"3402431","6","0"
"3402432","6","0"
"3402433","5","0"
"3402434","3","0"
"3402435","3","0"
"3402437","5","0"
"3402438","9","0"
"3402439","5","0"
"3402440","6","0"
"3402441","7","0"
"3402442","6","0"
"3402443","5","0"
"3402444","7","0"
"3402445","3","0"
"3402446","8","0"
"3402447","6","0"
"3402448","8","0"
"3402449","5","0"
"3402450","4","0"
"3402451","6","0"
"3402452","4","0"
"3402453","3","0"
"3402454","6","0"
"3402455","3","0"
"3402456","5","0"
"3402457","6","0"
"3402458","7","0"
"3402459","4","0"
"3402460","10","0"
"3402461","4","0"
"3402463","3","0"
"3402464","3","0"
"3402465","4","0"
"3402466","8","0"
"3402467","6","0"
"3402468","3","0"
"3402469","6","0"
"3402470","1","0"
"3402471","5","0"
"3402472","1","0"
"3402473","10","0"
NULL,NULL,"3"
"3402475","8","0"
"3402476","3","0"
"3402477","3","3"
"3402478","8","0"
"3402479","2","0"
"3402480","3","0"
"3402481","9","0"
"3402482","9","0"
"3402483","2","0"
"3402484","2","0"
"3402485","5","0"
"3402486","5","0"
"3402487","4","0"
"3402488","9","0"
"3402489","4","0"
"3402490","3","0"
"3402491","6","0"
"3402492","6","0"
"3402493","5","0"
"3402494","4","0"
"3402495","7","0"
"3402496","4","0"
"3402497","10","0"
"3402498","3","0"
"3402499","4","0"
"3402500","3","0"
"3402501","4","0"
"3402502","6","0"
"3402503","6","0"
"3402504","4","0"
"3402505","1","2"
"3402506","2","0"
"3402507","4","0"
"3402508","8","0"
"3402509","4","2"
"3402510","6","2"
"3402511","6","0"
"3402512","9","0"
"3402513","7","0"
"3402514","4","0"
"3402515","3","0"
"3402516","5","0"
"3402517","8","0"
"3402518","3","0"
"3402519","7","0"
"3402520","3","0"
"3402521","3","0"
"3402522","12","0"
"3402523","4","0"
"3402524","7","0"
"3402525","11","0"
"3402526","8","0"
"3402527","6","0"
"3402528","5","0"
"3402529","6","0"
"3402530","4","0"
"3402531","4","0"
"3402532","7","0"
"3402533","1","0"
"3402534","2","0"
"3402535","6","0"
"3402536","4","0"
"3402537","2","0"
"3402538","8","0"
"3402539","4","0"
"3402540","9","0"
"3402541","5","0"
"3402542","6","0"
"3402543","6","1"
"3402544","4","1"
"3402545","2","0"
"3402546","4","0"
"3402547","3","0"
"3402548","8","0"
"3402549","5","0"
"3402550","9","0"
"3402551","5","0"
"3402552","4","0"
"3402553","2","0"
"3402554","4","0"
"3402555","4","0"
"3402556","10","0"
"3402557","2","0"
"3402558","5","0"
"3402559","4","0"
"3402560","8","0"
"3402561","5","0"
"3402562","8","0"
"3402563","3","0"
"3402564","3","0"
"3402565","5","0"
"3402566","4","0"
"3402567","5","0"
"3402568","3","0"
"3402569","4","0"
"3402570","2","0"
"3402571","7","0"
"3402572","8","0"
"3402573","4","0"
"3402574","6","0"
"3402575","1","0"
"3402576","1","0"
"3402577","2","0"
"3402578","3","0"
"3402579","9","0"
"3402580","6","0"
"3402581","9","0"
"3402582","7","1"
"3402583","1","4"
"3402584","3","0"
"3402585","5","0"
"3402586","1","0"
"3402587","10","0"
"3402588","4","0"
"3402589","8","0"
"3402590","4","0"
"3402591","4","0"
"3402592","4","1"
"3402593","2","0"
"3402594","5","0"
"3402595","2","0"
"3402596","2","0"
"3402597","5","0"
"3402598","9","0"
"3402599","5","0"
"3402600","3","0"
"3402601","4","0"
"3402602","5","0"
"3402603","5","0"
"3402604","8","0"
"3402605","4","0"
"3402606","2","1"
"3402608","3","0"
"3402609","4","0"
"3402610","2","1"
"3402611","4","0"
"3402612","6","0"
"3402613","6","0"
"3402614","3","0"
"3402615","3","0"
"3402616","3","0"
"3402617","5","0"
"3402618","3","0"
"3402619","2","0"
"3402620","2","0"
"3402621","2","0"
"3402622","4","0"
"3402623","5","0"
"3402624","3","0"
"3402625","2","0"
"3402626","3","0"
"3402627","10","0"
"3402628","2","1"
"3402629","7","0"
"3402630","2","0"
"3402631","5","0"
"3402632","6","0"
"3402633","6","0"
"3402634","3","0"
"3402635","6","0"
"3402636","7","0"
"3402637","10","0"
"3402638","4","0"
"3402639","5","0"
"3402640","2","0"
"3402641","5","0"
"3402642","6","0"
"3402643","1","0"
"3402644","6","0"
"3402645","3","0"
"3402646","4","0"
"3402647","6","0"
"3402648","4","0"
"3402649","3","0"
"3402650","5","0"
"3402651","2","0"
"3402652","4","0"
"3402653","5","0"
"3402654","7","0"
"3402655","6","0"
"3402656","9","0"
"3402657","3","0"
"3402658","7","1"
"3402659","4","4"
"3402660","4","1"
"3402661","6","0"
"3402662","6","0"
"3402663","4","0"
"3402664","4","0"
"3402665","4","0"
"3402666","3","0"
"3402667","5","0"
"3402668","1","0"
"3402669","3","0"
"3402670","8","0"
"3402671","3","3"
"3402672","2","0"
"3402673","10","0"
"3402674","3","0"
"3402675","5","0"
"3402676","2","0"
"3402677","7","0"
"3402678","2","2"
"3402679","4","0"
"3402680","1","0"
"3402681","4","0"
"3402682","8","0"
"3402683","5","0"
"3402684","4","0"
"3402685","4","0"
"3402686","2","0"
"3402687","6","1"
"3402688","3","0"
"3402689","6","0"
"3402690","4","1"
"3402691","11","0"
"3402692","8","0"
"3402693","3","0"
"3402694","4","0"
"3402695","7","0"
"3402696","6","0"
"3402697","3","0"
"3402698","7","0"
"3402699","3","0"
"3402700","4","0"
"3402701","10","0"
"3402702","8","0"
"3402703","7","0"
"3402704","6","0"
"3402705","4","0"
"3402706","11","0"
"3402707","3","0"
"3402708","7","0"
"3402709","4","0"
"3402710","6","0"
"3402711","7","0"
"3402712","6","0"
"3402713","4","0"
"3402714","2","0"
"3402715","6","0"
"3402716","9","0"
"3402717","4","0"
"3402718","7","0"
"3402719","1","4"
"3402720","5","1"
"3402721","6","0"
"3402722","3","1"
"3402723","11","0"
"3402724","1","1"
"3402725","2","0"
"3402726","6","0"
"3402727","8","0"
"3402728","2","0"
"3402729","4","0"
"3402730","7","0"
"3402731","2","0"
"3402732","2","0"
"3402733","4","0"
"3402734","1","0"
"3402735","4","0"
"3402736","1","1"
"3402737","3","0"
"3402738","8","0"
"3402739","5","0"
"3402740","7","0"
"3402741","10","0"
"3402742","4","0"
"3402743","4","0"
"3402744","6","0"
"3402746","5","0"
"3402747","4","0"
"3402748","5","0"
"3402749","4","0"
"3402750","2","0"
"3402751","8","0"
"3402752","6","0"
"3402753","3","0"
"3402754","6","0"
"3402755","3","0"
"3402756","4","0"
"3402757","2","0"
"3402758","6","0"
"3402759","3","0"
"3402760","3","0"
"3402761","3","0"
"3402762","6","0"
"3402763","5","0"
"3402764","8","0"
"3402765","7","0"
"3402766","4","0"
"3402767","5","0"
"3402768","13","0"
"3402769","4","0"
"3402770","4","0"
"3402771","7","0"
"3402772","5","0"
"3402773","7","0"
"3402774","8","0"
"3402775","3","0"
"3402776","4","0"
"3402777","6","0"
"3402778","2","0"
"3402779","6","0"
"3402780","6","0"
"3402781","5","0"
"3402782","4","0"
"3402783","7","0"
"3402784","1","0"
"3402785","3","0"
"3402786","3","0"
"3402787","3","0"
"3402788","5","0"
"3402789","1","0"
"3402790","3","0"
"3402791","4","0"
"3402792","6","0"
"3402793","4","0"
"3402794","2","0"
"3402795","5","0"
"3402796","8","0"
"3402797","4","0"
"3402798","5","0"
"3402799","6","0"
"3402800","7","0"
"3402801","3","0"
"3402802","3","0"
"3402803","7","0"
"3402804","3","0"
"3402805","9","0"
"3402806","6","0"
"3402807","2","0"
"3402808","2","0"
"3402809","4","0"
"3402810","4","0"
"3402811","4","0"
"3402812","4","0"
"3402813","6","0"
"3402814","2","0"
"3402815","3","0"
"3402816","6","0"
"3402817","1","0"
"3402818","2","0"
"3402819","5","0"
"3402820","9","0"
"3402821","3","0"
"3402822","1","0"
"3402823","3","0"
"3402824","6","0"
"3402825","3","0"
"3402826","7","0"
"3402827","7","0"
"3402828","5","0"
"3402829","3","0"
"3402830","5","0"
"3402831","5","0"
"3402832","4","0"
"3402833","5","0"
"3402834","6","0"
"3402835","7","1"
"3402836","7","0"
"3402837","7","0"
"3402838","6","0"
"3402839","4","0"
"3402840","5","1"
"3402841","3","1"
"3402842","5","0"
"3402843","5","0"
"3402844","6","0"
"3402845","6","0"
"3402846","3","3"
"3402847","5","1"
"3402848","5","0"
"3402849","8","0"
"3402850","3","0"
"3402851","8","0"
"3402852","3","4"
"3402853","2","0"
"3402854","3","0"
"3402855","5","1"
"3402856","4","0"
"3402857","4","0"
"3402858","5","0"
"3402859","5","0"
"3402860","4","0"
"3402861","3","0"
"3402862","8","0"
"3402863","6","0"
"3402864","3","0"
"3402865","5","0"
"3402866","5","0"
"3402867","3","0"
"3402868","6","0"
"3402869","8","0"
"3402870","9","0"
"3402871","5","0"
"3402872","6","0"
"3402873","2","0"
"3402874","2","1"
"3402875","2","0"
"3402876","3","0"
"3402877","8","0"
"3402878","7","0"
"3402879","1","0"
"3402880","6","0"
"3402881","1","0"
"3402882","4","0"
"3402883","1","0"
"3402884","10","0"
"3402885","5","0"
"3402886","4","0"
"3402887","5","0"
"3402888","4","0"
"3402889","4","0"
"3402890","7","0"
"3402891","5","0"
"3402892","4","0"
"3402893","5","0"
"3402894","6","0"
"3402895","9","0"
"3402896","3","1"
"3402897","1","0"
"3402898","3","0"
"3402899","4","0"
"3402900","7","0"
"3402901","3","0"
"3402902","6","0"
"3402903","8","0"
"3402904","3","0"
"3402905","4","0"
"3402906","2","0"
"3402907","5","0"
"3402908","4","0"
"3402909","3","0"
"3402910","7","0"
"3402911","2","0"
"3402912","9","0"
"3402913","4","0"
"3402914","4","0"
"3402915","5","0"
"3402916","2","0"
"3402917","9","0"
"3402918","1","0"
"3402919","5","0"
"3402920","5","3"
"3402921","2","0"
"3402922","6","0"
"3402923","9","0"
"3402924","4","0"
"3402925","5","0"
"3402926","6","0"
"3402927","4","0"
"3402928","2","0"
"3402929","5","0"
"3402930","5","0"
"3402931","6","0"
"3402932","3","3"
"3402933","4","0"
"3402934","6","0"
"3402935","1","0"
"3402936","3","1"
"3402937","5","0"
"3402938","7","0"
"3402939","2","0"
"3402940","4","0"
"3402941","12","0"
"3402942","5","0"
"3402943","6","0"
"3402944","7","0"
"3402945","5","0"
"3402946","6","0"
"3402947","9","0"
"3402948","1","0"
"3402949","5","0"
"3402950","8","0"
"3402951","3","0"
"3402952","2","0"
"3402953","7","0"
"3402954","3","0"
"3402955","10","0"
"3402956","4","0"
"3402957","7","0"
"3402958","4","0"
"3402959","8","0"
"3402960","3","1"
"3402961","1","0"
"3402962","4","0"
"3402963","8","0"
"3402964","6","0"
"3402965","7","0"
"3402966","5","0"
"3402967","6","0"
"3402968","10","0"
"3402969","5","0"
"3402970","3","0"
"3402971","2","0"
"3402972","6","0"
"3402973","7","0"
"3402974","5","0"
"3402975","5","0"
"3402976","6","0"
"3402977","2","0"
"3402978","8","0"
"3402979","6","0"
"3402980","4","0"
"3402981","4","0"
"3402982","9","0"
"3402983","12","0"
"3402984","5","0"
"3402985","1","0"
"3402986","5","0"
"3402987","2","0"
"3402988","7","0"
"3402989","4","0"
"3402990","4","0"
"3402991","9","0"
"3402992","6","0"
"3402993","5","0"
"3402994","4","0"
"3402995","2","0"
"3402996","6","0"
"3402997","5","0"
"3402998","5","0"
"3402999","2","0"
"3403000","7","0"
"3403001","8","0"
"3403002","5","0"
"3403003","5","0"
"3403004","2","0"
"3403005","2","0"
"3403006","6","0"
"3403007","6","0"
"3403008","5","0"
"3403009","4","0"
"3403010","6","0"
"3403011","4","0"
"3403012","3","1"
"3403013","1","1"
"3403014","2","1"
"3403015","5","0"
"3403016","3","0"
"3403017","7","0"
"3403018","6","0"
"3403019","5","0"
"3403020","5","2"
"3403021","5","0"
"3403022","6","0"
"3403023","10","0"
"3403024","8","0"
"3403025","4","0"
"3403026","2","0"
"3403027","4","0"
"3403028","3","0"
"3403029","6","0"
"3403030","3","0"
"3403031","3","0"
"3403032","7","0"
"3403033","5","0"
"3403034","5","0"
"3403035","3","0"
"3403036","11","0"
"3403037","10","0"
"3403038","1","0"
"3403039","2","0"
"3403040","5","0"
"3403041","3","0"
"3403042","4","0"
"3403043","3","1"
"3403044","7","0"
"3403045","6","0"
"3403046","7","0"
"3403047","5","0"
"3403048","4","0"
"3403049","10","0"
"3403050","8","0"
"3403051","7","0"
"3403052","7","0"
"3403053","2","0"
"3403054","5","0"
"3403055","3","0"
"3403056","7","0"
"3403057","13","0"
"3403058","2","0"
"3403059","6","0"
"3403060","5","0"
"3403061","4","0"
"3403062","8","0"
"3403063","10","0"
"3403064","6","0"
"3403065","8","0"
"3403066","3","0"
"3403067","3","0"
"3403068","5","0"
"3403069","3","0"
"3403070","3","0"
"3403071","5","0"
"3403072","1","0"
"3403073","9","0"
"3403074","3","0"
"3403075","2","0"
"3403076","2","0"
"3403077","3","0"
"3403078","8","0"
"3403079","5","0"
"3403080","4","0"
"3403081","6","0"
"3403082","3","0"
"3403083","4","0"
"3403084","4","0"
"3403085","6","0"
"3403086","7","0"
